Calendar day,Customer,BGN,CS
17.12.2025,110426,"20,84","7,5"
17.12.2025,100782,"22,23",8
17.12.2025,107752,"5,56",2
17.12.2025,109210,"36,13",13
17.12.2025,102363,"55,59",20
17.12.2025,103974,"44,47",16
17.12.2025,103569,"33,35",12
17.12.2025,100256,"2,78",1
17.12.2025,103502,"83,38",30
17.12.2025,108552,"11,12",4
17.12.2025,108171,"11,12",4
17.12.2025,104406,"411,33",148
17.12.2025,103910,"2,78",1
17.12.2025,108117,"8,34",3
17.12.2025,106336,"19,45",7
17.12.2025,103952,"19,45",7
17.12.2025,111199,"102,83",37
17.12.2025,106562,"55,59",20
17.12.2025,100100,"11,12",4
17.12.2025,103964,"27,79",10
17.12.2025,103937,"13,9",5
17.12.2025,102545,"25,01",9
17.12.2025,104246,"44,47",16
17.12.2025,111936,"5,56",2
17.12.2025,102096,"11,12",4
17.12.2025,102477,"22,23",8
17.12.2025,101702,"11,12",4
17.12.2025,101703,"22,23",8
17.12.2025,103375,"16,68",6
17.12.2025,104245,"19,45",7
17.12.2025,104284,"25,01",9
17.12.2025,104286,"16,68",6
17.12.2025,104288,"5,56",2
17.12.2025,104234,"11,12",4
17.12.2025,103343,"5,56",2
17.12.2025,103097,"30,57",11
17.12.2025,104385,"69,48",25
17.12.2025,107202,"8,34",3
17.12.2025,104243,"2,78",1
17.12.2025,104290,"2,78",1
17.12.2025,103022,"5,56",2
17.12.2025,103722,"2,78",1
17.12.2025,102341,"2,78",1
17.12.2025,102542,"5,56",2
17.12.2025,104470,"13,9",5
17.12.2025,110890,"33,35",12
17.12.2025,103398,"44,47",16
17.12.2025,104782,"125,07",45
17.12.2025,103932,"-4,4","-1,583"
17.12.2025,103966,"41,69",15
17.12.2025,109564,"2,78",1
17.12.2025,103956,"38,91",14
17.12.2025,109909,"27,79",10
17.12.2025,104254,"2,78",1
17.12.2025,102058,"41,69",15
17.12.2025,103809,"27,79",10
17.12.2025,100370,"6,95","2,5"
17.12.2025,101705,"33,35",12
17.12.2025,102905,"36,13",13
17.12.2025,106338,"60,45","21,752"
17.12.2025,101687,"11,12",4
17.12.2025,100332,"5,56",2
17.12.2025,102881,"50,03",18
17.12.2025,102932,"16,68",6
17.12.2025,104405,"16,68",6
17.12.2025,100430,"27,79",10
17.12.2025,104332,"25,01",9
17.12.2025,103345,"38,91",14
17.12.2025,104333,"50,03",18
17.12.2025,104403,"8,34",3
17.12.2025,102335,"16,68",6
17.12.2025,100316,"8,34",3
17.12.2025,103404,"19,45",7
17.12.2025,103614,"2,78",1
17.12.2025,108376,"11,12",4
17.12.2025,100455,"50,03",18
17.12.2025,104897,"33,35",12
17.12.2025,105220,"11,12",4
17.12.2025,103873,"36,13",13
17.12.2025,107656,"22,23",8
17.12.2025,111096,"11,12",4
17.12.2025,102338,"27,79",10
17.12.2025,103616,"216,78",78
17.12.2025,103617,"30,57",11
17.12.2025,100223,"16,77","6,033"
17.12.2025,103386,"8,34",3
17.12.2025,103728,"27,79",10
17.12.2025,103619,"5,56",2
17.12.2025,106724,"14,59","5,25"
17.12.2025,100243,"8,34",3
17.12.2025,103997,"16,68",6
17.12.2025,102282,"19,45",7
17.12.2025,104271,"30,57",11
17.12.2025,108167,"13,9",5
17.12.2025,104154,"5,56",2
17.12.2025,103346,"25,01",9
17.12.2025,101415,"2,78",1
17.12.2025,102933,"16,68",6
17.12.2025,103369,"2,78",1
17.12.2025,102055,"-2,78",-1
17.12.2025,100122,"8,34",3
17.12.2025,102464,"16,68",6
17.12.2025,100365,"61,14",22
17.12.2025,102465,"8,34",3
17.12.2025,103078,"16,68",6
17.12.2025,103907,"5,56",2
17.12.2025,106989,"11,12",4
17.12.2025,106668,"69,48",25
17.12.2025,103098,"102,83",37
17.12.2025,102466,"15,29","5,5"
17.12.2025,100656,"6,95","2,5"
17.12.2025,102953,"2,78",1
17.12.2025,103812,"27,79",10
17.12.2025,103362,"19,45",7
17.12.2025,100657,"2,78",1
17.12.2025,101585,"25,01",9
17.12.2025,102558,"5,56",2
17.12.2025,101545,"30,57",11
17.12.2025,101964,"13,9",5
17.12.2025,107134,"38,91",14
17.12.2025,102754,"16,68",6
17.12.2025,103165,"16,68",6
17.12.2025,107013,"2,78",1
17.12.2025,107171,"11,12",4
17.12.2025,102925,"2,78",1
17.12.2025,102862,"5,56",2
17.12.2025,100602,"11,12",4
17.12.2025,100565,"138,96",50
17.12.2025,101395,"25,01",9
17.12.2025,107385,"69,48",25
17.12.2025,101661,"8,34",3
17.12.2025,102904,"11,12",4
17.12.2025,104157,"11,12",4
17.12.2025,102468,"16,68",6
17.12.2025,103307,"5,56",2
17.12.2025,106893,"5,56",2
17.12.2025,106236,"47,25",17
17.12.2025,106702,"5,56",2
17.12.2025,101663,"2,78",1
17.12.2025,102472,"47,25",17
17.12.2025,103537,"38,91",14
17.12.2025,103954,"13,9",5
17.12.2025,103866,"22,23",8
17.12.2025,101662,"5,56",2
17.12.2025,103214,"91,72",33
17.12.2025,102900,"2,78",1
17.12.2025,103827,"5,56",2
17.12.2025,103075,"33,35",12
17.12.2025,103056,"83,38",30
17.12.2025,101005,"2,78",1
17.12.2025,111990,"22,23",8
17.12.2025,102346,"2,78",1
17.12.2025,104044,"41,69",15
17.12.2025,103503,"2,78",1
17.12.2025,101429,"2,78",1
17.12.2025,101596,"13,9",5
17.12.2025,110228,"2,78",1
17.12.2025,103215,"8,34",3
17.12.2025,104143,"25,01",9
17.12.2025,103909,"19,45",7
17.12.2025,102386,"13,9",5
17.12.2025,101402,"5,56",2
17.12.2025,103328,"19,45",7
17.12.2025,102051,"50,03",18
17.12.2025,101392,"4,17","1,5"
17.12.2025,104142,"66,7",24
17.12.2025,103378,"5,56",2
17.12.2025,111957,"19,45",7
17.12.2025,112042,"1679,21","604,192"
17.12.2025,103504,"11,12",4
17.12.2025,106665,"88,94",32
17.12.2025,111927,"2,78",1
17.12.2025,104032,"8,34",3
17.12.2025,101962,"47,25",17
17.12.2025,104444,"2,78",1
17.12.2025,101722,"13,9",5
17.12.2025,106216,"5,56",2
17.12.2025,102166,"41,69",15
17.12.2025,103632,"2,78",1
17.12.2025,102152,"30,57",11
17.12.2025,102352,"22,23",8
17.12.2025,103184,"2,78",1
17.12.2025,100046,"8,34",3
17.12.2025,102037,"8,34",3
17.12.2025,103622,"8,34",3
17.12.2025,103629,"19,45",7
17.12.2025,101261,"5,56",2
17.12.2025,103176,"5,56",2
17.12.2025,103316,"2,78",1
17.12.2025,100741,"5,56",2
17.12.2025,101780,"5,56",2
17.12.2025,103637,"5,56",2
17.12.2025,103626,"2,78",1
17.12.2025,103050,"2,78",1
17.12.2025,102216,"13,9",5
17.12.2025,102204,"5,56",2
17.12.2025,102257,"13,9",5
17.12.2025,103635,"8,34",3
17.12.2025,110719,"8,34",3
17.12.2025,108164,"2,78",1
17.12.2025,101442,"19,45",7
17.12.2025,107256,"8,34",3
17.12.2025,102473,"38,91",14
17.12.2025,102179,"5,56",2
17.12.2025,111889,"16,68",6
17.12.2025,102463,"4,17","1,5"
17.12.2025,106205,"2,78",1
17.12.2025,102332,"2,78",1
17.12.2025,104578,"11,12",4
17.12.2025,107060,"2,78",1
17.12.2025,103948,"19,45",7
17.12.2025,100412,"2,78",1
17.12.2025,103320,"8,34",3
17.12.2025,105211,"8,34",3
17.12.2025,101793,"2,78",1
17.12.2025,102520,"11,12",4
17.12.2025,110566,"5,56",2
17.12.2025,106176,"5,56",2
17.12.2025,111979,"38,91",14
17.12.2025,101047,"10,19","3,666"
17.12.2025,107123,"5,56",2
17.12.2025,103960,"105,61",38
17.12.2025,103452,"8,34",3
17.12.2025,103511,"15,29","5,5"
17.12.2025,103405,"5,56",2
17.12.2025,104595,"2,78",1
17.12.2025,104593,"2,78",1
17.12.2025,103450,"5,56",2
17.12.2025,108289,"5,56",2
17.12.2025,101944,"27,79",10
17.12.2025,102803,"2,78",1
17.12.2025,106252,"8,34",3
17.12.2025,100163,"36,13",13
17.12.2025,102725,"16,68",6
17.12.2025,102038,"8,34",3
17.12.2025,102039,"11,12",4
17.12.2025,103287,"8,34",3
17.12.2025,107108,"2,78",1
17.12.2025,106634,"27,79",10
17.12.2025,103413,"8,34",3
17.12.2025,107146,"2,78",1
17.12.2025,100846,"16,68",6
17.12.2025,100874,"5,56",2
17.12.2025,103340,"8,34",3
17.12.2025,104910,"2,78",1
17.12.2025,102273,"22,23",8
17.12.2025,101581,"2,78",1
17.12.2025,103510,"5,56",2
17.12.2025,101427,"11,12",4
17.12.2025,103962,"38,91",14
17.12.2025,100310,"36,13",13
17.12.2025,103068,"5,56",2
17.12.2025,102806,"11,12",4
17.12.2025,102508,"13,9",5
17.12.2025,107103,"13,9",5
17.12.2025,108005,"11,12",4
17.12.2025,106259,"33,35",12
17.12.2025,101441,"8,34",3
17.12.2025,104469,"16,68",6
17.12.2025,103416,"58,36",21
17.12.2025,103399,"8,34",3
17.12.2025,103418,"8,34",3
17.12.2025,101710,"2,78",1
17.12.2025,103435,"22,23",8
17.12.2025,107008,"19,45",7
17.12.2025,102293,"5,56",2
17.12.2025,101624,"11,12",4
17.12.2025,104451,"5,56",2
17.12.2025,102734,"16,68",6
17.12.2025,110106,"5,56",2
17.12.2025,106700,"63,92",23
17.12.2025,100769,"289,04",104
17.12.2025,101215,"59,75","21,5"
17.12.2025,101956,"16,68",6
17.12.2025,101257,"13,9",5
17.12.2025,103792,"22,23",8
17.12.2025,104468,"11,12",4
17.12.2025,100393,"27,79",10
17.12.2025,100120,"13,9",5
17.12.2025,103876,"8,11","2,917"
17.12.2025,103750,"2,78",1
17.12.2025,103705,"30,57",11
17.12.2025,101774,"94,5",34
17.12.2025,101979,"19,45",7
17.12.2025,104325,"188,99",68
17.12.2025,101416,"55,59",20
17.12.2025,101034,"55,59",20
17.12.2025,101622,"72,26",26
17.12.2025,106684,"38,91",14
17.12.2025,103180,"2,78",1
17.12.2025,101620,"8,34",3
17.12.2025,104583,"8,34",3
17.12.2025,101919,"2,78",1
17.12.2025,101896,"27,79",10
17.12.2025,103335,"19,45",7
17.12.2025,101892,"11,12",4
17.12.2025,100387,"16,68",6
17.12.2025,101924,"2,78",1
17.12.2025,101598,"16,68",6
17.12.2025,101922,"30,57",11
17.12.2025,104176,"44,47",16
17.12.2025,103597,"8,34",3
17.12.2025,104599,"5,56",2
17.12.2025,107252,"11,12",4
17.12.2025,102505,"5,56",2
17.12.2025,103341,"25,01",9
17.12.2025,100835,"5,56",2
17.12.2025,101197,"13,9",5
17.12.2025,104251,"11,12",4
17.12.2025,108216,"5,56",2
17.12.2025,101920,"19,45",7
17.12.2025,106257,"5,56",2
17.12.2025,103865,"77,82",28
17.12.2025,105981,"5,56",2
17.12.2025,106224,"125,07",45
17.12.2025,104577,"2,78",1
17.12.2025,103208,"25,01",9
17.12.2025,106222,"27,79",10
17.12.2025,104564,"5,56",2
17.12.2025,102209,"22,23",8
17.12.2025,103938,"8,34",3
17.12.2025,103703,"5,56",2
17.12.2025,100311,"41,69",15
17.12.2025,100805,"8,34",3
17.12.2025,102522,"6,95","2,5"
17.12.2025,103219,"11,12",4
17.12.2025,102244,"38,91",14
17.12.2025,102551,"4,17","1,5"
17.12.2025,102215,"8,34",3
17.12.2025,103209,"11,12",4
17.12.2025,106676,"38,91",14
17.12.2025,102731,"5,56",2
17.12.2025,101041,"8,34",3
17.12.2025,100263,"622,56",224
17.12.2025,102985,"16,68",6
17.12.2025,107319,"30,57",11
17.12.2025,101619,"2,78",1
17.12.2025,100789,"25,01",9
17.12.2025,103875,"30,57",11
17.12.2025,106219,"16,68",6
17.12.2025,102648,"2,78",1
17.12.2025,103679,"19,45",7
17.12.2025,100347,"22,23",8
17.12.2025,103704,"13,9",5
17.12.2025,103533,"30,57",11
17.12.2025,103709,"13,9",5
17.12.2025,106253,"47,25",17
17.12.2025,104566,"2,78",1
17.12.2025,100840,"16,68",6
17.12.2025,100752,"30,57",11
17.12.2025,100837,"8,34",3
17.12.2025,103889,"5,56",2
17.12.2025,101472,"63,92",23
17.12.2025,101564,"2,78",1
17.12.2025,104349,"30,57",11
17.12.2025,103888,"2,78",1
17.12.2025,101777,"11,12",4
17.12.2025,101399,"13,9",5
17.12.2025,103542,"5,56",2
17.12.2025,104367,"2,78",1
17.12.2025,107145,"13,9",5
17.12.2025,102380,"2,78",1
17.12.2025,103585,"11,12",4
17.12.2025,102858,"5,56",2
17.12.2025,107136,"33,35",12
17.12.2025,102555,"5,56",2
17.12.2025,106319,"138,96",50
17.12.2025,100819,"22,23",8
17.12.2025,102094,"8,34",3
17.12.2025,103317,"2,78",1
17.12.2025,111870,"11,12",4
17.12.2025,103137,"2,78",1
17.12.2025,106254,"2,78",1
17.12.2025,101577,"5,56",2
17.12.2025,101881,"97,27",35
17.12.2025,102966,"12,04","4,332"
17.12.2025,102885,"11,12",4
17.12.2025,102938,"69,48",25
17.12.2025,101957,"11,12",4
17.12.2025,102942,"19,45",7
17.12.2025,102196,"11,12",4
17.12.2025,102634,"11,12",4
17.12.2025,107297,"15,29","5,5"
17.12.2025,101242,"55,59",20
17.12.2025,103530,"125,07",45
17.12.2025,103699,"19,45",7
17.12.2025,101959,"5,56",2
17.12.2025,101424,"8,34",3
17.12.2025,101986,"0,46","0,167"
17.12.2025,102606,"2,78",1
17.12.2025,100309,"2,78",1
17.12.2025,102640,"30,57",11
17.12.2025,102072,"63,92",23
17.12.2025,102846,"19,45",7
17.12.2025,100085,"22,23",8
17.12.2025,103010,"2,78",1
17.12.2025,101930,"61,14",22
17.12.2025,102756,"2,78",1
17.12.2025,103226,"5,56",2
17.12.2025,103528,"36,13",13
17.12.2025,104394,"33,35",12
17.12.2025,102565,"2,78",1
17.12.2025,102568,"2,78",1
17.12.2025,102561,"5,56",2
17.12.2025,102362,"2,78",1
17.12.2025,107222,"8,34",3
17.12.2025,104166,"19,45",7
17.12.2025,102572,"11,12",4
17.12.2025,104696,"38,91",14
17.12.2025,104456,"13,9",5
17.12.2025,100813,"13,9",5
17.12.2025,104662,"13,9",5
17.12.2025,103887,"8,34",3
17.12.2025,104654,"66,7",24
17.12.2025,106895,"19,45",7
17.12.2025,102436,"26,4","9,5"
17.12.2025,102573,"5,56",2
17.12.2025,105728,"8,34",3
17.12.2025,106907,"11,12",4
17.12.2025,103166,"2,78",1
17.12.2025,101511,"27,79",10
17.12.2025,111878,"4,17","1,5"
17.12.2025,102445,"8,34",3
17.12.2025,102642,"8,34",3
17.12.2025,103229,"11,12",4
17.12.2025,103241,"12,51","4,5"
17.12.2025,104519,"2,78",1
17.12.2025,104514,"33,35",12
17.12.2025,101664,"2,78",1
17.12.2025,102638,"8,34",3
17.12.2025,102603,"5,56",2
17.12.2025,102635,"25,01",9
17.12.2025,101142,"27,79",10
17.12.2025,101900,"41,69",15
17.12.2025,101440,"34,28","12,333"
17.12.2025,109017,"16,68",6
17.12.2025,104656,"8,34",3
17.12.2025,102989,"2,78",1
17.12.2025,101538,"8,34",3
17.12.2025,104373,"13,9",5
17.12.2025,104616,"22,23",8
17.12.2025,101462,"8,34",3
17.12.2025,101537,"5,56",2
17.12.2025,102684,"16,68",6
17.12.2025,102111,"11,12",4
17.12.2025,102081,"33,35",12
17.12.2025,100336,"5,56",2
17.12.2025,102106,"38,91",14
17.12.2025,104617,"4,17","1,5"
17.12.2025,102403,"11,12",4
17.12.2025,102404,"2,78",1
17.12.2025,103195,"2,78",1
17.12.2025,102440,"16,68",6
17.12.2025,106567,"5,56",2
17.12.2025,100005,"36,13",13
17.12.2025,106650,"41,69",15
17.12.2025,107254,"8,34",3
17.12.2025,104515,"8,34",3
17.12.2025,100845,"33,35",12
17.12.2025,105007,"2,78",1
17.12.2025,103048,"16,68",6
17.12.2025,101539,"8,34",3
17.12.2025,101529,"36,13",13
17.12.2025,101526,"2,78",1
17.12.2025,103076,"22,23",8
17.12.2025,102693,"91,72",33
17.12.2025,102402,"25,01",9
17.12.2025,102443,"5,56",2
17.12.2025,104769,"8,34",3
17.12.2025,103129,"19,45",7
17.12.2025,102399,"63,92",23
17.12.2025,102984,"8,34",3
17.12.2025,101639,"27,79",10
17.12.2025,102437,"12,51","4,5"
17.12.2025,102970,"11,12",4
17.12.2025,106656,"19,45",7
17.12.2025,102666,"47,25",17
17.12.2025,100334,"5,56",2
17.12.2025,104539,"30,57",11
17.12.2025,101805,"27,79",10
17.12.2025,100041,"25,01",9
17.12.2025,106635,"152,86",55
17.12.2025,104622,"12,97","4,666"
17.12.2025,101709,"13,9",5
17.12.2025,101948,"219,56",79
17.12.2025,101630,"37,52","13,5"
17.12.2025,103049,"27,79",10
17.12.2025,101605,"2,78",1
17.12.2025,103836,"2,78",1
17.12.2025,108884,"11,12",4
17.12.2025,101637,"25,01",9
17.12.2025,101643,"15,75","5,666"
17.12.2025,101802,"55,59",20
17.12.2025,101636,"38,91",14
17.12.2025,101608,"2,78",1
17.12.2025,103086,"11,12",4
17.12.2025,100399,"8,34",3
17.12.2025,106215,"119,51",43
17.12.2025,102041,"22,23",8
17.12.2025,101499,"8,34",3
17.12.2025,103013,"25,01",9
17.12.2025,103088,"5,56",2
17.12.2025,104691,"230,68",83
17.12.2025,102487,"2,78",1
17.12.2025,103370,"38,91",14
17.12.2025,101666,"8,34",3
17.12.2025,101445,"16,68",6
17.12.2025,107520,"5,56",2
17.12.2025,102025,"16,68",6
17.12.2025,100421,"2,78",1
17.12.2025,103021,"70,41","25,334"
17.12.2025,101646,"8,34",3
17.12.2025,103268,"33,35",12
17.12.2025,103028,"8,34",3
17.12.2025,103020,"5,56",2
17.12.2025,101653,"63,92",23
17.12.2025,104855,"5,56",2
17.12.2025,104870,"2,78",1
17.12.2025,111961,"13,9",5
17.12.2025,101648,"8,34",3
17.12.2025,101447,"11,12",4
17.12.2025,105001,"13,9",5
17.12.2025,105810,"2,78",1
17.12.2025,106527,"11,12",4
17.12.2025,100320,"33,35",12
17.12.2025,105003,"11,12",4
17.12.2025,112043,"133,41",48
17.12.2025,101832,"2,78",1
17.12.2025,102014,"13,9",5
17.12.2025,103330,"2,78",1
17.12.2025,102027,"22,23",8
17.12.2025,100348,"2,78",1
17.12.2025,103232,"5,56",2
17.12.2025,101599,"6,95","2,5"
17.12.2025,107057,"2,78",1
17.12.2025,102029,"2,78",1
17.12.2025,101451,"216,78",78
17.12.2025,106007,"58,36",21
17.12.2025,102023,"2,78",1
17.12.2025,101618,"4,17","1,5"
17.12.2025,107518,"30,57",11
17.12.2025,101625,"33,35",12
17.12.2025,101452,"8,34",3
17.12.2025,105290,"2,78",1
17.12.2025,109945,"13,9",5
17.12.2025,103130,"27,79",10
17.12.2025,106209,"5,56",2
17.12.2025,103759,"16,68",6
17.12.2025,101549,"11,12",4
17.12.2025,100870,"13,9",5
17.12.2025,101969,"33,35",12
17.12.2025,102031,"19,45",7
17.12.2025,103367,"19,45",7
17.12.2025,103758,"86,16",31
17.12.2025,100723,"22,23",8
17.12.2025,106232,"992,48","357,1"
17.12.2025,103299,"11,12",4
17.12.2025,106203,"50,03",18
17.12.2025,101463,"116,73",42
17.12.2025,100039,"-2,78",-1
17.12.2025,108957,"5,56",2
17.12.2025,102020,"8,34",3
17.12.2025,106366,"4,17","1,5"
17.12.2025,101946,"5,56",2
17.12.2025,105285,"13,9",5
17.12.2025,103804,"13,9",5
17.12.2025,101945,"41,69",15
17.12.2025,101809,"19,45",7
17.12.2025,100411,"11,12",4
17.12.2025,101835,"2,78",1
17.12.2025,106633,"125,07",45
17.12.2025,101650,"100,05",36
17.12.2025,106921,"25,01",9
17.12.2025,103853,"5,56",2
17.12.2025,103354,"2,78",1
17.12.2025,102113,"25,71","9,25"
17.12.2025,101139,"44,47",16
17.12.2025,104371,"27,79",10
17.12.2025,103171,"5,56",2
17.12.2025,105720,"33,35",12
17.12.2025,111939,"44,56","16,033"
17.12.2025,103795,"1,16","0,417"
17.12.2025,100416,"13,9",5
17.12.2025,111940,"41,46","14,917"
17.12.2025,110836,"47,25",17
17.12.2025,100328,"2,78",1
17.12.2025,106228,"5,56",2
17.12.2025,102006,"3,24","1,167"
17.12.2025,104698,"27,79",10
17.12.2025,101476,"16,68",6
17.12.2025,101810,"11,11","3,999"
17.12.2025,102110,"2,78",1
17.12.2025,103128,"27,79",10
17.12.2025,110884,"19,45",7
17.12.2025,101816,"8,34",3
17.12.2025,101819,"125,07",45
17.12.2025,103109,"16,68",6
17.12.2025,103252,"22,23",8
17.12.2025,100422,"5,56",2
17.12.2025,101555,"5,56",2
17.12.2025,104697,"69,48",25
17.12.2025,102971,"5,56",2
17.12.2025,101437,"91,72",33
17.12.2025,101760,"8,34",3
17.12.2025,104811,"38,91",14
17.12.2025,104368,"41,69",15
17.12.2025,101405,"27,79",10
17.12.2025,101833,"5,56",2
17.12.2025,106653,"38,91",14
17.12.2025,103333,"11,12",4
17.12.2025,101645,"22,23",8
17.12.2025,107055,"5,56",2
17.12.2025,101741,"11,12",4
17.12.2025,101495,"11,12",4
17.12.2025,104947,"8,34",3
17.12.2025,103258,"8,34",3
17.12.2025,102531,"2,78",1
17.12.2025,102429,"5,56",2
17.12.2025,102534,"11,12",4
17.12.2025,101830,"22,23",8
17.12.2025,103249,"27,79",10
17.12.2025,101690,"8,34",3
17.12.2025,103222,"25,01",9
17.12.2025,104671,"11,12",4
17.12.2025,103825,"16,68",6
17.12.2025,101785,"30,57",11
17.12.2025,102559,"2,78",1
17.12.2025,100404,"5,56",2
17.12.2025,104848,"69,48",25
17.12.2025,103757,"2,78",1
17.12.2025,101999,"5,56",2
17.12.2025,112053,"61,14",22
17.12.2025,112064,"52,81",19
17.12.2025,100899,"6,72","2,417"
17.12.2025,104845,"5,56",2
17.12.2025,101740,"2,78",1
17.12.2025,103823,"2,78",1
17.12.2025,101910,"5,56",2
17.12.2025,102585,"2,78",1
17.12.2025,111439,"22,23",8
17.12.2025,111725,"18,07","6,5"
17.12.2025,100748,"11,12",4
17.12.2025,101563,"8,34",3
17.12.2025,102574,"2,78",1
17.12.2025,100043,"11,12",4
17.12.2025,104376,"44,47",16
17.12.2025,102528,"13,9",5
17.12.2025,103829,"8,34",3
17.12.2025,103174,"27,79",10
17.12.2025,101985,"50,03",18
17.12.2025,102521,"6,95","2,5"
17.12.2025,101418,"9,73","3,5"
17.12.2025,103789,"5,56",2
17.12.2025,103819,"41,69",15
17.12.2025,102488,"58,36",21
17.12.2025,100342,"8,34",3
17.12.2025,105795,"2,78",1
17.12.2025,107527,"25,01",9
17.12.2025,104545,"19,45",7
17.12.2025,103302,"16,68",6
17.12.2025,103053,"2,78",1
17.12.2025,102582,"22,23",8
17.12.2025,102480,"2,78",1
17.12.2025,106636,"579,48","208,5"
17.12.2025,111946,"5,56",2
17.12.2025,102485,"5,56",2
17.12.2025,100070,"30,57",11
17.12.2025,101730,"38,91",14
17.12.2025,106211,"22,23",8
17.12.2025,103376,"5,56",2
17.12.2025,103352,"27,79",10
17.12.2025,101169,"1,16","0,417"
17.12.2025,102609,"25,01",9
17.12.2025,111458,"30,57",11
17.12.2025,101168,"2,78",1
17.12.2025,101906,"5,56",2
17.12.2025,101719,"2,78",1
17.12.2025,110035,"2,78",1
17.12.2025,102045,"5,56",2
17.12.2025,104672,"2,78",1
17.12.2025,106392,"25,01",9
17.12.2025,103191,"5,56",2
17.12.2025,112097,"8,34",3
17.12.2025,101905,"2,78",1
17.12.2025,101904,"27,79",10
17.12.2025,101551,"16,68",6
17.12.2025,104673,"5,56",2
17.12.2025,104336,"19,45",7
17.12.2025,107232,"272,37",98
17.12.2025,100323,"5,56",2
17.12.2025,101671,"5,56",2
17.12.2025,112050,"5,56",2
17.12.2025,101695,"5,56",2
17.12.2025,105827,"-2,78",-1
17.12.2025,101408,"47,25",17
17.12.2025,106249,"12,51","4,5"
17.12.2025,103347,"13,9",5
17.12.2025,103112,"11,12",4
17.12.2025,102228,"16,68",6
17.12.2025,106679,"5,56",2
17.12.2025,102570,"11,12",4
17.12.2025,102118,"8,34",3
17.12.2025,103306,"11,12",4
17.12.2025,104502,"108,39",39
17.12.2025,110835,"19,45",7
17.12.2025,102482,"8,34",3
17.12.2025,101734,"5,56",2
17.12.2025,102974,"5,56",2
17.12.2025,106227,"5,56",2
17.12.2025,101865,"8,34",3
17.12.2025,101855,"5,56",2
17.12.2025,100913,"19,45",7
17.12.2025,100038,"13,9",5
17.12.2025,100308,"30,57",11
17.12.2025,102566,"8,34",3
17.12.2025,101745,"8,34",3
17.12.2025,100109,"11,12",4
17.12.2025,107139,"11,12",4
17.12.2025,101735,"11,12",4
17.12.2025,103772,"27,79",10
17.12.2025,104527,"41,69",15
17.12.2025,100113,"33,35",12
17.12.2025,106982,"5,56",2
17.12.2025,102478,"11,12",4
17.12.2025,102063,"2,78",1
17.12.2025,102550,"55,59",20
17.12.2025,101163,"5,56",2
17.12.2025,101602,"8,34",3
17.12.2025,101603,"5,56",2
17.12.2025,102451,"5,56",2
17.12.2025,101592,"55,59",20
17.12.2025,103838,"5,56",2
17.12.2025,102562,"8,34",3
17.12.2025,103002,"5,56",2
17.12.2025,104282,"5,56",2
17.12.2025,103623,"69,48",25
17.12.2025,105324,"8,34",3
17.12.2025,110833,"13,9",5
17.12.2025,108036,"27,79",10
17.12.2025,102431,"5,56",2
17.12.2025,100910,"5,56",2
17.12.2025,101505,"2,78",1
17.12.2025,101718,"16,68",6
17.12.2025,100879,"22,23",8
17.12.2025,110832,"38,91",14
17.12.2025,110831,"11,12",4
17.12.2025,104634,"2,78",1
17.12.2025,101606,"27,79",10
17.12.2025,102060,"13,9",5
17.12.2025,104303,"5,56",2
17.12.2025,104998,"30,57",11
17.12.2025,107514,"11,12",4
17.12.2025,110130,"2,78",1
17.12.2025,101496,"8,34",3
17.12.2025,100033,"25,01",9
17.12.2025,108978,"8,34",3
17.12.2025,110440,"11,12",4
17.12.2025,112085,"316,84",114
17.12.2025,101842,"138,96",50
17.12.2025,101731,"47,25",17
17.12.2025,100363,"39,37","14,167"
17.12.2025,102991,"2,78",1
17.12.2025,101713,"16,68",6
17.12.2025,102421,"2,78",1
17.12.2025,107491,"2,78",1
17.12.2025,110830,"30,57",11
17.12.2025,104177,"8,34",3
17.12.2025,105168,"5,56",2
17.12.2025,110839,"8,34",3
17.12.2025,104188,"8,34",3
17.12.2025,106617,"13,9",5
17.12.2025,103886,"8,34",3
17.12.2025,104352,"44,47",16
17.12.2025,103303,"41,69",15
17.12.2025,111959,"252,91",91
17.12.2025,101859,"30,57",11
17.12.2025,102419,"11,12",4
17.12.2025,103327,"2,78",1
17.12.2025,103296,"11,12",4
17.12.2025,105688,"22,23",8
17.12.2025,104528,"5,56",2
17.12.2025,100885,"2,78",1
17.12.2025,107480,"5,56",2
17.12.2025,104881,"13,9",5
17.12.2025,106505,"16,68",6
17.12.2025,101073,"5,56",2
17.12.2025,105355,"8,34",3
