Customer,Customer Name,Region,City,Trade Channel,Segment,Seasonal,Тype
102995,ФРЕШ ЕООД,Разград,ЯСЕНОВЕЦ,Local Shop,Iron,Not Seasonal,At Home
109886,ПЛОДОВЕ ЕООД,Варна,ДЕВНЯ,Cafe,Bronze,Not Seasonal,Out of Home
102482,ТАНУЗА ЕООД,Шумен,ПАМУКЧИИ,Local Shop,Silver,Not Seasonal,At Home
102064,МАГАЗИН ЗА ЯДКИ ЕООД,Варна,ВАРНА,Local Shop,Silver,Not Seasonal,At Home
102996,МАГАЗИН ЕООД,Разград,ХУМА,Local Shop,Iron,Not Seasonal,At Home
102997,МХС ЕООД,Разград,БОГОМИЛЦИ,Local Shop,Bronze,Not Seasonal,At Home
106500,Магазин ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
101206,ВАЛДИ ЕООД,Разград,ОСЕНЕЦ,Cafe,Gold,Not Seasonal,At Home
102117,М-Н КОМ ЕООД,Варна,ИЗВОРСКО,Local Shop,Gold,Not Seasonal,At Home
106983,ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Търговище,ПОПОВО,Superette,Gold,Not Seasonal,At Home
111161,БУЛ РЕПУБЛИКА 15 ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
102998,Магазин ЕООД,Разград,РАЗГРАД,Local Shop,Iron,Not Seasonal,At Home
108903,ДОБРОТИЦА ЕООД,Варна,ВАРНА,Hotels,Iron,Not Seasonal,Out of Home
106305,МАГАЗИН АМФОРА ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
112105,ВАЛДИ ВИСТА МАР ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,Out of Home
104548,ЗКПУ ЕООД,Варна,БЕНКОВСКИ,Local Shop,Silver,Not Seasonal,At Home
101734,МАГАЗИН ЕООД,Варна,ТОПОЛИ,Local Shop,Gold,Not Seasonal,At Home
102406,СТОКИ ЗА ДОМА ЕООД,Търговище,ТЪРГОВИЩЕ,Local Shop,Bronze,Not Seasonal,At Home
102974,ФИРМЕН МАГАЗИН ДОБРОТИЦА ЕООД,Разград,ЛОЗНИЦА,Local Shop,Bronze,Not Seasonal,At Home
111115,ФИРМЕН МАГАЗИН ЕООД,Добрич,КАВАРНА,Hotels,Gold,Not Seasonal,Out of Home
106227,ФИРМЕН МАГАЗИН ДОБРОТИЦА ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
101865,МАГАЗИН ЕООД,Добрич,РОГАЧЕВО,Local Shop,Silver,Not Seasonal,At Home
111455,МАГАЗИН ЛЪКИ ЕООД,Варна,ВАРНА,Restaurant,Gold,Not Seasonal,Out of Home
105822,МАГАЗИН ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
101855,ВАЛДИ ЕООД,Добрич,ДОБРИЧ,Local Shop,Gold,Not Seasonal,At Home
101747,МХС ЕООД,Шумен,ШУМЕН,Local Shop,Bronze,Not Seasonal,At Home
104993,ВАЛДИ ЕРМА ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
100913,МАГАЗИН РЕФРЕШ ЕООД,Варна,ВАРНА,Supermarket,Bronze,Not Seasonal,At Home
106023,ОТ ФЕРМАТА ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
103314,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
103773,МАРТИ ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
100038,НАТАЛИ ЕООД,Варна,ВАРНА,Local Shop,Silver,Not Seasonal,At Home
104892,ПЛОД-ЗЕЛЕНЧУК ЕООД,Варна,ПЕТРОВ ДОЛ,Cafe,Gold,Not Seasonal,Out of Home
102481,МПС ЕООД,Шумен,НОВИ ПАЗАР,Local Shop,Silver,Not Seasonal,At Home
106419,ИВЕН 2226 ЕООД ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
105955,ПЛОД-ЗЕЛЕНЧУК ЖИМИКС ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
110121,МПС ЕООД,Варна,ПРОВАДИЯ,Fast-food,Silver,Not Seasonal,Out of Home
111133,МПС КРАУН ЕООД,Варна,ВАРНА,Hotels,Gold,Seasonal,Out of Home
111166,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
101867,ПАВИЛИОН ЗА ЦИГАРИ ЕООД,Добрич,БАЛЧИК,Local Shop,Silver,Not Seasonal,At Home
100308,МПС ЕООД,Силистра,СИЛИСТРА,Supermarket,Silver,Not Seasonal,At Home
100315,МПС ЕООД,Силистра,СИТОВО,Supermarket,Iron,Not Seasonal,At Home
102566,МАГАЗИН ЕООД,Търговище,ТЪРГОВИЩЕ,Local Shop,Bronze,Not Seasonal,At Home
101745,ПЛОД И ЗЕЛЕНЧУК ЕООД,Шумен,ТУШОВИЦА,Local Shop,Iron,Not Seasonal,At Home
102479,ПЛОД-ЗЕЛЕНЧУКМ-ТРЕЙД ЕООД,Шумен,ШУМЕН,Local Shop,Bronze,Not Seasonal,At Home
100107,ПЛОД ЗЕЛЕНЧУК ЕООД,Добрич,ДОБРИЧ,Local Shop,Silver,Not Seasonal,At Home
100109,ПЛОД И ЗЕЛЕНЧУК С/У АПОЛОН ЕООД,Добрич,ДОБРИЧ,Local Shop,Bronze,Not Seasonal,At Home
100110,Зеленчуков магазин ЕООД,Добрич,ДОБРИЧ,Local Shop,Bronze,Not Seasonal,At Home
100111,Мария плод ЕООД ЕООД,Добрич,ДОБРИЧ,Local Shop,Silver,Not Seasonal,At Home
101033,МПС ЕООД,Разград,КУБРАТ,Supermarket,Gold,Not Seasonal,At Home
109773,ПЛОД-ЗЕЛЕНЧУК ЛЮБИМ ФРУКТ ЕООД,Варна,ВАРНА,Hotels,Bronze,Seasonal,Out of Home
107139,МПС ЕООД,Варна,ВАРНА,Superette,Silver,Not Seasonal,At Home
100071,КАЧУЛКОВ 93 ЕООД ЕООД,Шумен,ШУМЕН,Local Shop,Bronze,Not Seasonal,At Home
101735,МПС ЕООД,Варна,БЕЛОСЛАВ,Local Shop,Gold,Not Seasonal,At Home
103772,ПЛОД И ЗЕЛЕНЧУК С/У АПОЛОН ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
101341,ОКЕАНИДИ - НЕСЕБЪР ООД ЕООД,Варна,ВАРНА,Nightclub,Iron,Not Seasonal,Out of Home
103372,ПЛОД ЗЕЛЕНЧУК ЕООД,Варна,ГЕНЕРАЛ КАНТАРДЖИЕВО,Local Shop,Gold,Not Seasonal,At Home
104322,“FRESH BOX” ЕООД,Разград,ЦАР КАЛОЯН,Local Shop,Bronze,Not Seasonal,At Home
101746,ТОДОФРУКТ ЕООД,Шумен,КАСПИЧАН,Local Shop,Gold,Not Seasonal,At Home
101290,Сладолед ЕООД,Варна,ПРОВАДИЯ,Cafe,Bronze,Not Seasonal,At Home
106418,ИЛЕВИ 2014 ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
106396,ХРАНИТЕЛЕН МАГАЗИН МЕЛИСА ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
111448,ЮМИТО ЮМГЮЛ ИСЛЯМОВА ЕТ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Restaurant,Silver,Seasonal,Out of Home
105019,ЕЛЕЯ ЕООД,Варна,ВАРНА,Cafe,Silver,Not Seasonal,Out of Home
104527,ХАРМАН ЕООД,Варна,ПРОВАДИЯ,Local Shop,Gold,Not Seasonal,At Home
105817,НАДЕЖДА М ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
100121,МАМС 2016 ООД ЕООД,Добрич,ДОБРИЧ,Local Shop,Bronze,Not Seasonal,At Home
100113,ПТИЦЕФЕРМА ЕООД,Добрич,ДОБРИЧ,Local Shop,Iron,Not Seasonal,At Home
109723,СУИТ ФРУТ НК ЕООД,Варна,РАВНА ГОРА,Superette,Silver,Not Seasonal,Out of Home
106809,ЛОРИ МЕС ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Nightclub,Gold,Seasonal,Out of Home
110673,ИЕМ ЖИ ЕООД ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Restaurant,Silver,Seasonal,Out of Home
111608,НАДЕЖДА ЕМ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Fast-food,Gold,Seasonal,Out of Home
101750,ЖЕЛЯЗ - ИРЕНА ЙОРДАНОВА ЕТ ЕООД,Шумен,ВЕСЕЛИНОВО,Local Shop,Bronze,Not Seasonal,At Home
106030,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
105797,ГАНЕВИ БЕЙКЪРИ ООД ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
109955,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ВАРНА,Cafe,Silver,Not Seasonal,Out of Home
111123,МАГАЗИН ЗА ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
110122,СМЕСЕН МАГАЗИН ЕООД,Варна,ДЕВНЯ,Fast-food,Gold,Not Seasonal,Out of Home
106982,ПЛОД ЗЕЛЕНЧУК ЕООД,Шумен,ШУМЕН,Superette,Gold,Not Seasonal,At Home
101909,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Добрич,АЛБЕНА,Local Shop,Gold,Seasonal,At Home
111520,ПЛОД ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Restaurant,Gold,Not Seasonal,Out of Home
111136,БОРИМЕС ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
111125,АЙМЕ ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
105796,Плод-зеленчук ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
100903,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Supermarket,Iron,Not Seasonal,At Home
102116,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ВАРНА,Local Shop,Iron,Not Seasonal,At Home
105803,БОБИ ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
105678,ПЛОД-ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Bar,Bronze,Seasonal,Out of Home
102478,АНИТАВАЛ ЕООД,Шумен,НОВИ ПАЗАР,Local Shop,Bronze,Not Seasonal,At Home
101165,ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Търговище,ПОПОВО,Cafe,Silver,Not Seasonal,At Home
106220,МЕТИКА-2000 ООД ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
101997,ПЛОД-ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Local Shop,Iron,Not Seasonal,At Home
106926,ПЛОД И ЗЕЛЕНЧУК ЕООД,Добрич,АЛБЕНА,Superette,Silver,Seasonal,At Home
104894,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ПРОВАДИЯ,Cafe,Iron,Not Seasonal,Out of Home
105338,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
106297,ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Варна,ВАРНА,Local Shop,Silver,Seasonal,At Home
106941,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Superette,Bronze,Seasonal,At Home
102563,НАДЕЖДА М ПАЗАР ЕООД,Търговище,ТЪРГОВИЩЕ,Local Shop,Gold,Not Seasonal,At Home
103849,ФУРНА ШОГУН ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
102599,ПЛОД И ЗЕЛЕНЧУК ЕООД,Русе,ТЕТОВО,Local Shop,Gold,Not Seasonal,At Home
101736,ПЛОД-ЗЕЛЕНУК ЕООД,Варна,БЕЛОГРАДЕЦ,Local Shop,Gold,Not Seasonal,At Home
102063,НАДЕЖДА М  ЦЕНТЪР ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
102550,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Търговище,ТЪРГОВИЩЕ,Local Shop,Silver,Not Seasonal,At Home
109518,"БОРСА НАЦИОНАЛ МЕСО,РИБА,ЗЕЛЕНЧУЦИ ЕООД",Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
101872,ХРАНИТЕЛНИ СТОКИ ЕООД,Добрич,БАЛЧИК,Local Shop,Bronze,Seasonal,At Home
103116,НАДЕЖДА М ТИР СПИРКА ЕООД,Добрич,ТЕРВЕЛ,Local Shop,Bronze,Not Seasonal,At Home
111114,ПЛОД-ЗЕЛЕНЧУК ТЕРИ ЕООД,Варна,ВАРНА,Hotels,Silver,Not Seasonal,Out of Home
111473,НАДЕЖДА М БЛОК ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Restaurant,Silver,Seasonal,Out of Home
109241,НАДЕЖДА-М ЕООД,Варна,ВАРНА,Bar,Bronze,Not Seasonal,Out of Home
106417,МАГАЗИН ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
101163,БОЗМОВ ЕООД,Шумен,ШУМЕН,Cafe,Silver,Not Seasonal,At Home
101674,МЕТИСКА ЕООД,Силистра,СИЛИСТРА,Local Shop,Bronze,Not Seasonal,At Home
101607,КУЛИНАРЕН МАГАЗИН МАРИНОВИ ЕООД,Шумен,СМЯДОВО,Local Shop,Iron,Not Seasonal,At Home
109944,КУЛИНАРЕН МАГАЗИН ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
106031,НАДЕЖДА-М ЕООД,Варна,ВАРНА,Fast-food,Iron,Not Seasonal,Out of Home
101602,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Шумен,СМЯДОВО,Local Shop,Bronze,Not Seasonal,At Home
112015,ЕМИС ФРУКТ ЕООД,Разград,КУБРАТ,Local Shop,Iron,Not Seasonal,At Home
101601,ПИВНИЦА НИНО ЕООД,Варна,БЕЛОСЛАВ,Local Shop,Silver,Not Seasonal,At Home
102120,МАГАЗИН ПЛАМЪЧЕ ЕООД,Варна,ИГНАТИЕВО,Local Shop,Gold,Not Seasonal,At Home
102999,НАДЕЖДА-М ЕООД,Разград,ДЯНКОВО,Local Shop,Gold,Not Seasonal,At Home
107288,СЛАДКАРНИЦА ЕООД,Варна,ВАРНА,Cafe,Iron,Seasonal,Out of Home
105802,МОЯТ МАГАЗИН ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
110788,ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ХЕЛИ ЕООД,Варна,ВАРНА,Fast-food,Gold,Not Seasonal,Out of Home
111370,МАГАЗИН ЗА ХЛЕБНИ ИЗДЕЛИЯ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
104375,БОРИМЕС ЕООД,Разград,БЕЛОВЕЦ,Local Shop,Bronze,Not Seasonal,At Home
101603,СОЛЕТИ СЛАДКЕТИ ЕООД,Шумен,ШУМЕН,Local Shop,Bronze,Not Seasonal,At Home
102451,МАГАЗИН ЗА ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Търговище,ТРЕСКАВЕЦ,Local Shop,Bronze,Not Seasonal,At Home
112035,ЗЕЛЕНЧУКОВ МАГАЗИН ЕООД,Шумен,КАСПИЧАН,Superette,Iron,Not Seasonal,At Home
109524,МАГАЗИН НИКИС ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
106918,ЕЛЕНСКИ МАГАЗИНИ МЕСО ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,At Home
102416,МЕСНИ И МЛЕЧНИ ПРОДУКТИ ЕООД,Търговище,АПРИЛОВО,Local Shop,Iron,Not Seasonal,At Home
111128,НЕДКО МИТЕВ ЕООД,Варна,КРАНЕВО,Hotels,Silver,Not Seasonal,Out of Home
100402,НЕДКО МИТКОВ ЕООД,Варна,ВАРНА,Supermarket,Bronze,Not Seasonal,At Home
100300,АЛ-БО ЕООД,Варна,ВАРНА,Local Shop,Gold,Seasonal,Out of Home
105010,ТОНИ ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
101592,ТОРТИ ЕООД,Силистра,СЕКУЛОВО,Local Shop,Silver,Not Seasonal,At Home
103838,МАГАЗИН РОДОПА МИЛК ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
112039,МЛЕЧЕН МАГАЗИН ЕООД,Шумен,РАДКО ДИМИТРИЕВО,Superette,Bronze,Not Seasonal,At Home
105006,МЕСАРНИЦА ЕООД,Варна,ВАРНА,Cafe,Silver,Not Seasonal,Out of Home
100361,НЕЛИ ЕООД,Варна,ВАРНА,Supermarket,Gold,Not Seasonal,At Home
101738,ПЛОД ЗЕЛЕНЧУК ЕООД,Варна,ВЪЛЧИ ДОЛ,Local Shop,Gold,Not Seasonal,At Home
106628,ЮЛСИ ЕООД,Шумен,ШУМЕН,Superette,Gold,Not Seasonal,At Home
105451,МЛЕЧЕН МАГАЗИН ВИТОША ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
105038,МАГАЗИН ПРОМИШЛЕНИ СТОКИ 11 ЕООД,Варна,ВАРНА,Cafe,Silver,Not Seasonal,Out of Home
100369,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Gold,Seasonal,At Home
100427,ПЛОД ЗЕЛЕНЧУК ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Gold,Seasonal,At Home
106034,НЕДКО МИТЕВ ЕООД,Варна,ВАРНА,Fast-food,Iron,Not Seasonal,Out of Home
106420,СЛАВОВ ЕООД,Варна,ВАРНА,Cafe,Iron,Not Seasonal,Out of Home
100912,КРАЛСКА ИЗБА ЕООД,Варна,ВАРНА,Supermarket,Silver,Not Seasonal,At Home
109237,ПАВИЛИОН 8 ЕООД,Варна,ВАРНА,Bar,Bronze,Not Seasonal,Out of Home
100367,ДМК ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Silver,Seasonal,At Home
100366,БИОМАГАЗИН ЖОСИ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Gold,Seasonal,At Home
106055,ДЖЕРОНИМО ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
106671,МЛЕЧЕН ИЗВОР ЕООД,Разград,РАЗГРАД,Superette,Silver,Not Seasonal,At Home
103000,ХРАНИТЕЛЕН МАГАЗИН ФАМИЛИЯ ЕООД,Разград,РАЗГРАД,Local Shop,Silver,Not Seasonal,At Home
102992,МАГАЗИН 1 ЕООД,Разград,РАЗГРАД,Local Shop,Silver,Not Seasonal,At Home
101668,ЗЕЛЕНЧУЦИ БГ ЕООД,Силистра,СИЛИСТРА,Local Shop,Silver,Not Seasonal,At Home
101131,ЗЕЛЕНЧУКОВ МХС ЕООД,Добрич,БАЛЧИК,Cafe,Silver,Not Seasonal,At Home
102562,МАГАЗИН ЕООД,Търговище,ТЪРГОВИЩЕ,Local Shop,Silver,Not Seasonal,At Home
112033,ЗЕЛЕНЧУЦИ ЕООД,Силистра,СИЛИСТРА,Superette,Bronze,Not Seasonal,At Home
111571,Магазин за кафе и цигари ЕООД,Варна,ДЪЛГОПОЛ,Fast-food,Bronze,Not Seasonal,Out of Home
103313,ЗЕЛЕНЧУКОВ МАГАЗИН ЕООД,Варна,ВАРНА,Local Shop,Iron,Not Seasonal,At Home
102972,Плод Зеленчук ЕООД,Разград,ДУХОВЕЦ,Local Shop,Bronze,Not Seasonal,At Home
103002,МЕСАРСКИ МАГАЗИН ЕООД,Разград,КИЧЕНИЦА,Local Shop,Silver,Not Seasonal,At Home
103003,НИКОМС ЕООД,Разград,КИЧЕНИЦА,Local Shop,Gold,Not Seasonal,At Home
106424,МИРКО ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
101682,СПЕЦИАЛИЗИРАН МАГАЗИН ЕООД,Силистра,АЙДЕМИР,Local Shop,Bronze,Not Seasonal,At Home
110221,АНИДА ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
104282,МХС ЕКАТЕРИНА ЕООД,Разград,КУБРАТ,Local Shop,Bronze,Not Seasonal,At Home
103623,МАГАЗИН ЕЛИТ ЕООД,Шумен,ДРУМЕВО,Local Shop,Bronze,Not Seasonal,At Home
100018,ПЛОД И ЗЕЛЕНЧУК ЕООД,Силистра,СИЛИСТРА,Local Shop,Gold,Seasonal,At Home
106517,МЕЛМАК 2 ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
102005,МИНИМАРКЕТ ЕООД,Варна,СЛЪНЧЕВО,Local Shop,Bronze,Seasonal,At Home
111611,ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ВАРНА,Fast-food,Bronze,Not Seasonal,Out of Home
105300,ПЛОД И ЗЕЛЕНЧУК НЕНО ЕООД,Варна,СВ СВ КОНСТАНТИН И ЕЛЕНА,Cafe,Silver,Seasonal,Out of Home
104996,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Cafe,Bronze,Not Seasonal,Out of Home
106047,ДЖЕРОНИМО ЕООД,Варна,ВАРНА,Fast-food,Silver,Not Seasonal,Out of Home
100647,ХРАНИТЕЛЕН МАГАЗИН ЕООД,Търговище,ПРЕСЕЛЕЦ,Supermarket,Silver,Not Seasonal,At Home
101853,ДЕТЕЛИНА ЕООД,Добрич,КОЗЛОДУЙЦИ,Local Shop,Bronze,Not Seasonal,At Home
109349,МАГАЗИН ПАКЕТИРАНИ СТОКИ ЕООД,Търговище,ВАРДУН,Fast-food,Bronze,Seasonal,At Home
111108,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Hotels,Gold,Seasonal,Out of Home
101571,МИКС МАРКЕТ ЕООД,Шумен,ТРЕМ,Local Shop,Silver,Not Seasonal,At Home
105324,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
100890,ПЛОД И ЗЕЛЕНЧУК ЕООД,Варна,ВАРНА,Supermarket,Iron,Not Seasonal,At Home
111129,МАГАЗИН ЗА МЛЕЧНИ И МЕСНИ ПРОДУКТИ ЕООД,Варна,ВАРНА,Hotels,Silver,Seasonal,Out of Home
110833,МАГАЗИН ДОРЕТИ ЕООД,Варна,ВАРНА,Restaurant,Gold,Not Seasonal,Out of Home
108036,МХС ЕООД,Варна,ВАРНА,Restaurant,Gold,Not Seasonal,Out of Home
102431,ПЛОД И ЗЕЛЕНЧУК ЕООД,Търговище,ОВЧАРОВО,Local Shop,Bronze,Not Seasonal,At Home
111565,ПЛОД И ЗЕЛЕНЧУК ЕООД,Шумен,БЛИЗНАЦИ,Fast-food,Silver,Not Seasonal,At Home
100910,ХР СТОКИ ЕООД,Варна,ВАРНА,Supermarket,Gold,Not Seasonal,At Home
102584,ПЛОД-ЗЕЛЕНЧУК ЕООД,Шумен,ПАМУКЧИИ,Local Shop,Bronze,Not Seasonal,At Home
105002,НАР ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
112077,МАГАЗИН ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,At Home
101505,ПЛОД ЗЕЛЕНЧУК ЕООД,Шумен,ТИМАРЕВО,Local Shop,Iron,Not Seasonal,At Home
109948,МАГАЗИН ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
